@RELATION all_data_pacman
	@ATTRIBUTE pacmanPosX NUMERIC
	@ATTRIBUTE pacmanPosY NUMERIC
	@ATTRIBUTE Ghost_1_PosX NUMERIC
	@ATTRIBUTE Ghost_1_PosY NUMERIC
	@ATTRIBUTE Ghost_2_PosX NUMERIC
	@ATTRIBUTE Ghost_2_PosY NUMERIC
	@ATTRIBUTE Ghost_3_PosX NUMERIC
	@ATTRIBUTE Ghost_3_PosY NUMERIC
	@ATTRIBUTE Ghost_4_PosX NUMERIC
	@ATTRIBUTE Ghost_4_PosY NUMERIC
	@ATTRIBUTE legalNorth NUMERIC
	@ATTRIBUTE legalSouth NUMERIC
	@ATTRIBUTE legalWest NUMERIC
	@ATTRIBUTE legalEast NUMERIC
	@ATTRIBUTE ghost_1_Directions {Stop, North, South, West, East, None}
	@ATTRIBUTE ghost_2_Directions {Stop, North, South, West, East, None}
	@ATTRIBUTE ghost_3_Directions {Stop, North, South, West, East, None}
	@ATTRIBUTE ghost_4_Directions {Stop, North, South, West, East, None}
	@ATTRIBUTE ghost_1_Distance NUMERIC
	@ATTRIBUTE ghost_2_Distance NUMERIC
	@ATTRIBUTE ghost_3_Distance NUMERIC
	@ATTRIBUTE ghost_4_Distance NUMERIC
	@ATTRIBUTE livingGhost_1 {True, False}
	@ATTRIBUTE livingGhost_2 {True, False}
	@ATTRIBUTE livingGhost_3 {True, False}
	@ATTRIBUTE livingGhost_4 {True, False}
	@ATTRIBUTE currentMove {Stop, North, South, West, East}

@data
8, 7, 2, 5, 9, 9, 7, 11, 14, 8, 1, 1, 1, 1, East, North, West, North, 8, 3, 5, 8, True, True, True, True, East
9, 7, 1, 5, 9, 9, 6, 11, 14, 9, 1, 1, 1, 1, West, North, West, West, 10, 2, 7, 6, True, True, True, True, East
9, 8, 1, 4, 9, 9, 6, 11, 13, 9, 1, 1, 1, 1, South, North, West, South, 12, 1, 6, 4, True, True, True, True, North
9, 9, 1, 3, 3, 1, 6, 11, 13, 8, 0, 1, 1, 1, South, Stop, West, West, 14, 1000, 5, 4, True, False, True, True, North
10, 9, 2, 3, 3, 1, 5, 11, 12, 8, 1, 1, 1, 1, East, Stop, West, East, 14, 1000, 7, 4, True, False, True, True, East
11, 9, 2, 3, 3, 1, 5, 10, 13, 8, 1, 0, 1, 1, East, Stop, South, East, 15, 1000, 7, 4, True, False, True, True, East
12, 9, 2, 4, 3, 1, 5, 10, 14, 8, 0, 1, 1, 1, North, Stop, South, East, 15, 1000, 8, 3, True, False, True, True, East
13, 9, 1, 4, 3, 1, 5, 10, 14, 8, 0, 1, 1, 1, West, Stop, South, South, 17, 1000, 9, 3, True, False, True, True, East
13, 8, 1, 3, 3, 1, 5, 9, 14, 7, 1, 1, 1, 1, South, Stop, South, West, 17, 1000, 9, 1, True, False, True, True, South
14, 8, 1, 4, 3, 1, 5, 10, 13, 7, 1, 1, 1, 1, North, Stop, North, West, 17, 1000, 11, 3, True, False, True, True, East
14, 7, 1, 5, 3, 1, 5, 10, 12, 7, 1, 1, 1, 1, North, Stop, North, East, 15, 1000, 12, 1, True, False, True, True, South
13, 7, 1, 6, 3, 1, 5, 9, 7, 1, 1, 0, 1, 1, North, Stop, South, Stop, 13, 1000, 10, 1000, True, False, True, False, West
12, 7, 1, 6, 3, 1, 5, 10, 7, 1, 1, 0, 0, 1, North, Stop, North, Stop, 12, 1000, 10, 1000, True, False, True, False, West
12, 8, 1, 7, 3, 1, 5, 9, 7, 1, 1, 1, 0, 1, North, Stop, South, Stop, 12, 1000, 8, 1000, True, False, True, False, North
12, 9, 1, 6, 3, 1, 4, 9, 7, 1, 0, 1, 1, 1, South, Stop, West, Stop, 14, 1000, 8, 1000, True, False, True, False, North
11, 9, 1, 5, 3, 1, 4, 8, 7, 1, 1, 0, 1, 1, South, Stop, South, Stop, 14, 1000, 8, 1000, True, False, True, False, West
10, 9, 1, 5, 3, 1, 4, 8, 7, 1, 1, 1, 1, 1, South, Stop, South, Stop, 13, 1000, 7, 1000, True, False, True, False, West
9, 9, 2, 5, 3, 1, 4, 7, 7, 1, 0, 1, 1, 1, East, Stop, South, Stop, 11, 1000, 7, 1000, True, False, True, False, West
8, 9, 2, 5, 3, 1, 5, 7, 7, 1, 0, 1, 1, 1, East, Stop, East, Stop, 10, 1000, 5, 1000, True, False, True, False, West
7, 9, 2, 5, 3, 1, 5, 8, 7, 1, 0, 1, 1, 1, East, Stop, North, Stop, 9, 1000, 3, 1000, True, False, True, False, West
6, 9, 1, 5, 3, 1, 4, 8, 7, 1, 1, 1, 1, 1, West, Stop, West, Stop, 9, 1000, 3, 1000, True, False, True, False, West
5, 9, 1, 5, 3, 1, 3, 8, 7, 1, 1, 1, 1, 1, West, Stop, West, Stop, 8, 1000, 3, 1000, True, False, True, False, West
4, 9, 1, 4, 3, 1, 2, 8, 7, 1, 0, 1, 1, 1, South, Stop, West, Stop, 8, 1000, 3, 1000, True, False, True, False, West
3, 9, 1, 3, 3, 1, 3, 8, 7, 1, 0, 1, 1, 1, South, Stop, East, Stop, 8, 1000, 1, 1000, True, False, True, False, West
3, 8, 1, 4, 3, 1, 5, 1, 7, 1, 1, 1, 1, 1, North, Stop, Stop, Stop, 6, 1000, 1000, 1000, True, False, False, False, South
2, 8, 1, 5, 3, 1, 5, 1, 7, 1, 1, 1, 1, 1, North, Stop, Stop, Stop, 4, 1000, 1000, 1000, True, False, False, False, West
1, 8, 1, 5, 3, 1, 5, 1, 7, 1, 1, 1, 0, 1, North, Stop, Stop, Stop, 3, 1000, 1000, 1000, True, False, False, False, West
1, 7, 2, 5, 3, 1, 5, 1, 7, 1, 1, 1, 0, 1, East, Stop, Stop, Stop, 3, 1000, 1000, 1000, True, False, False, False, South
1, 6, 3, 5, 3, 1, 5, 1, 7, 1, 1, 1, 0, 0, East, Stop, Stop, Stop, 3, 1000, 1000, 1000, True, False, False, False, South
1, 5, 2, 5, 3, 1, 5, 1, 7, 1, 1, 1, 0, 1, West, Stop, Stop, Stop, 1, 1000, 1000, 1000, True, False, False, False, South
1, 4, 3, 5, 3, 1, 5, 1, 7, 1, 1, 1, 0, 1, East, Stop, Stop, Stop, 3, 1000, 1000, 1000, True, False, False, False, South
2, 4, 3, 5, 3, 1, 5, 1, 7, 1, 1, 1, 1, 1, East, Stop, Stop, Stop, 2, 1000, 1000, 1000, True, False, False, False, East
3, 4, 2, 5, 3, 1, 5, 1, 7, 1, 1, 1, 1, 1, West, Stop, Stop, Stop, 2, 1000, 1000, 1000, True, False, False, False, East
3, 5, 2, 4, 3, 1, 5, 1, 7, 1, 0, 1, 1, 1, South, Stop, Stop, Stop, 2, 1000, 1000, 1000, True, False, False, False, North
2, 5, 3, 4, 3, 1, 5, 1, 7, 1, 0, 1, 1, 1, East, Stop, Stop, Stop, 2, 1000, 1000, 1000, True, False, False, False, West
2, 4, 3, 3, 3, 1, 5, 1, 7, 1, 1, 1, 1, 1, South, Stop, Stop, Stop, 2, 1000, 1000, 1000, True, False, False, False, South
3, 4, 2, 3, 3, 1, 5, 1, 7, 1, 1, 1, 1, 1, West, Stop, Stop, Stop, 2, 1000, 1000, 1000, True, False, False, False, East
3, 3, 2, 3, 3, 1, 5, 1, 7, 1, 1, 0, 1, 1, West, Stop, Stop, Stop, 1, 1000, 1000, 1000, True, False, False, False, South
1, 11, 6, 5, 6, 9, 8, 11, 14, 6, 0, 1, 0, 1, None, None, None, None, 11, 7, 7, 18, True, True, True, True, Stop
2, 11, 6, 4, 5, 9, 7, 11, 14, 6, 0, 0, 1, 1, South, West, West, South, 11, 5, 5, 18, True, True, True, True, East
3, 11, 6, 3, 5, 8, 7, 11, 14, 5, 0, 0, 1, 1, South, South, West, South, 11, 5, 4, 18, True, True, True, True, East
4, 11, 7, 3, 6, 8, 8, 11, 14, 4, 0, 0, 1, 1, East, East, East, North, 11, 5, 4, 16, True, True, True, True, East
5, 11, 6, 3, 6, 8, 8, 11, 14, 5, 0, 1, 1, 1, West, East, East, North, 9, 4, 3, 14, True, True, True, True, East
6, 11, 7, 3, 6, 8, 8, 11, 14, 6, 0, 1, 1, 1, East, East, East, North, 9, 3, 2, 13, True, True, True, True, East
6, 10, 7, 3, 7, 8, 7, 11, 14, 6, 1, 1, 1, 0, East, East, West, North, 8, 3, 2, 11, True, True, True, True, South
6, 9, 7, 3, 7, 8, 8, 11, 14, 7, 1, 1, 1, 1, East, East, East, East, 7, 2, 4, 11, True, True, True, True, South
7, 9, 7, 3, 3, 1, 9, 11, 15, 7, 0, 1, 1, 1, East, Stop, East, East, 6, 1000, 4, 11, True, False, True, True, East
8, 9, 7, 3, 3, 1, 8, 11, 16, 7, 0, 1, 1, 1, East, Stop, West, East, 7, 1000, 2, 10, True, False, True, True, East
9, 9, 7, 3, 3, 1, 8, 11, 16, 7, 0, 1, 1, 1, East, Stop, West, East, 8, 1000, 3, 9, True, False, True, True, East
10, 9, 7, 3, 3, 1, 8, 11, 16, 7, 1, 1, 1, 1, East, Stop, West, West, 9, 1000, 4, 7, True, False, True, True, East
10, 10, 6, 3, 3, 1, 9, 11, 15, 7, 1, 1, 0, 1, West, Stop, East, North, 11, 1000, 2, 7, True, False, True, True, North
10, 11, 6, 4, 3, 1, 8, 11, 15, 8, 0, 1, 1, 1, North, Stop, West, West, 11, 1000, 2, 7, True, False, True, True, North
9, 11, 6, 3, 3, 1, 5, 1, 14, 8, 0, 0, 1, 1, South, Stop, Stop, South, 11, 1000, 1000, 9, True, False, False, True, West
10, 11, 5, 3, 3, 1, 5, 1, 14, 7, 0, 1, 1, 1, West, Stop, Stop, South, 13, 1000, 1000, 9, True, False, False, True, East
11, 11, 4, 3, 3, 1, 5, 1, 14, 6, 0, 1, 1, 1, West, Stop, Stop, South, 15, 1000, 1000, 9, True, False, False, True, East
12, 11, 4, 3, 3, 1, 5, 1, 14, 5, 0, 0, 1, 1, West, Stop, Stop, West, 16, 1000, 1000, 7, True, False, False, True, East
13, 11, 3, 3, 3, 1, 5, 1, 13, 5, 0, 0, 1, 1, West, Stop, Stop, East, 18, 1000, 1000, 7, True, False, False, True, East
14, 11, 3, 4, 3, 1, 5, 1, 14, 5, 0, 1, 1, 1, North, Stop, Stop, East, 18, 1000, 1000, 6, True, False, False, True, East
14, 10, 3, 5, 3, 1, 5, 1, 14, 5, 1, 1, 0, 0, North, Stop, Stop, East, 16, 1000, 1000, 6, True, False, False, True, South
14, 9, 4, 5, 3, 1, 5, 1, 15, 5, 1, 1, 1, 1, East, Stop, Stop, East, 14, 1000, 1000, 6, True, False, False, True, South
14, 8, 5, 5, 3, 1, 5, 1, 16, 5, 1, 1, 1, 1, East, Stop, Stop, East, 12, 1000, 1000, 5, True, False, False, True, South
14, 7, 6, 5, 3, 1, 5, 1, 16, 5, 1, 1, 1, 1, East, Stop, Stop, East, 10, 1000, 1000, 5, True, False, False, True, South
14, 6, 6, 5, 3, 1, 5, 1, 17, 5, 1, 1, 0, 0, East, Stop, Stop, East, 9, 1000, 1000, 5, True, False, False, True, South
14, 5, 5, 5, 3, 1, 5, 1, 18, 5, 1, 1, 1, 1, West, Stop, Stop, North, 9, 1000, 1000, 5, True, False, False, True, South
15, 5, 4, 5, 3, 1, 5, 1, 18, 6, 0, 1, 1, 1, West, Stop, Stop, North, 11, 1000, 1000, 5, True, False, False, True, East
16, 5, 4, 4, 3, 1, 5, 1, 18, 7, 0, 1, 1, 1, South, Stop, Stop, West, 13, 1000, 1000, 3, True, False, False, True, East
17, 5, 4, 3, 3, 1, 5, 1, 17, 7, 0, 1, 1, 1, South, Stop, Stop, West, 15, 1000, 1000, 2, True, False, False, True, East
18, 5, 3, 3, 3, 1, 5, 1, 17, 7, 1, 1, 1, 0, West, Stop, Stop, West, 17, 1000, 1000, 4, True, False, False, True, East
18, 6, 3, 3, 3, 1, 5, 1, 16, 7, 1, 1, 0, 0, West, Stop, Stop, East, 18, 1000, 1000, 2, True, False, False, True, North
18, 7, 4, 3, 3, 1, 5, 1, 17, 7, 1, 1, 1, 0, East, Stop, Stop, Stop, 18, 1000, 1000, 1000, True, False, False, False, North
17, 7, 4, 3, 3, 1, 5, 1, 7, 1, 1, 0, 1, 1, East, Stop, Stop, Stop, 17, 1000, 1000, 1000, True, False, False, False, West
16, 7, 4, 4, 3, 1, 5, 1, 7, 1, 1, 0, 1, 1, North, Stop, Stop, Stop, 15, 1000, 1000, 1000, True, False, False, False, West
15, 7, 3, 4, 3, 1, 5, 1, 7, 1, 1, 0, 1, 1, West, Stop, Stop, Stop, 15, 1000, 1000, 1000, True, False, False, False, West
14, 7, 2, 4, 3, 1, 5, 1, 7, 1, 1, 1, 1, 1, West, Stop, Stop, Stop, 15, 1000, 1000, 1000, True, False, False, False, West
14, 6, 2, 5, 3, 1, 5, 1, 7, 1, 1, 1, 0, 0, North, Stop, Stop, Stop, 13, 1000, 1000, 1000, True, False, False, False, South
14, 5, 2, 5, 3, 1, 5, 1, 7, 1, 1, 1, 1, 1, North, Stop, Stop, Stop, 12, 1000, 1000, 1000, True, False, False, False, South
13, 5, 3, 5, 3, 1, 5, 1, 7, 1, 0, 1, 1, 1, East, Stop, Stop, Stop, 10, 1000, 1000, 1000, True, False, False, False, West
12, 5, 2, 5, 3, 1, 5, 1, 7, 1, 0, 0, 1, 1, West, Stop, Stop, Stop, 10, 1000, 1000, 1000, True, False, False, False, West
11, 5, 1, 5, 3, 1, 5, 1, 7, 1, 0, 1, 1, 1, West, Stop, Stop, Stop, 10, 1000, 1000, 1000, True, False, False, False, West
10, 5, 1, 5, 3, 1, 5, 1, 7, 1, 1, 1, 1, 1, West, Stop, Stop, Stop, 9, 1000, 1000, 1000, True, False, False, False, West
9, 5, 2, 5, 3, 1, 5, 1, 7, 1, 1, 1, 1, 1, East, Stop, Stop, Stop, 7, 1000, 1000, 1000, True, False, False, False, West
8, 5, 1, 5, 3, 1, 5, 1, 7, 1, 1, 1, 1, 1, West, Stop, Stop, Stop, 7, 1000, 1000, 1000, True, False, False, False, West
7, 5, 1, 6, 3, 1, 5, 1, 7, 1, 0, 1, 1, 1, North, Stop, Stop, Stop, 7, 1000, 1000, 1000, True, False, False, False, West
6, 5, 1, 6, 3, 1, 5, 1, 7, 1, 0, 1, 1, 1, North, Stop, Stop, Stop, 6, 1000, 1000, 1000, True, False, False, False, West
5, 5, 1, 6, 3, 1, 5, 1, 7, 1, 0, 1, 1, 1, North, Stop, Stop, Stop, 5, 1000, 1000, 1000, True, False, False, False, West
4, 5, 1, 7, 3, 1, 5, 1, 7, 1, 0, 1, 1, 1, North, Stop, Stop, Stop, 5, 1000, 1000, 1000, True, False, False, False, West
4, 4, 1, 7, 3, 1, 5, 1, 7, 1, 1, 1, 1, 1, North, Stop, Stop, Stop, 6, 1000, 1000, 1000, True, False, False, False, South
4, 3, 2, 7, 3, 1, 5, 1, 7, 1, 1, 0, 1, 1, East, Stop, Stop, Stop, 6, 1000, 1000, 1000, True, False, False, False, South
3, 3, 3, 7, 3, 1, 5, 1, 7, 1, 1, 0, 1, 1, East, Stop, Stop, Stop, 4, 1000, 1000, 1000, True, False, False, False, West
2, 3, 3, 8, 3, 1, 5, 1, 7, 1, 1, 0, 1, 1, North, Stop, Stop, Stop, 6, 1000, 1000, 1000, True, False, False, False, West
2, 4, 3, 8, 3, 1, 5, 1, 7, 1, 1, 1, 1, 1, North, Stop, Stop, Stop, 5, 1000, 1000, 1000, True, False, False, False, North
2, 5, 2, 8, 3, 1, 5, 1, 7, 1, 0, 1, 1, 1, West, Stop, Stop, Stop, 3, 1000, 1000, 1000, True, False, False, False, North
1, 5, 2, 7, 3, 1, 5, 1, 7, 1, 1, 1, 0, 1, South, Stop, Stop, Stop, 3, 1000, 1000, 1000, True, False, False, False, West
1, 6, 1, 7, 3, 1, 5, 1, 7, 1, 1, 1, 0, 0, West, Stop, Stop, Stop, 1, 1000, 1000, 1000, True, False, False, False, North
1, 11, 6, 5, 6, 9, 8, 11, 14, 6, 0, 1, 0, 1, None, None, None, None, 11, 7, 7, 18, True, True, True, True, Stop
2, 11, 7, 5, 6, 8, 8, 11, 14, 6, 0, 0, 1, 1, East, South, Stop, North, 11, 7, 6, 16, True, True, True, True, East
3, 11, 7, 4, 6, 7, 7, 11, 14, 7, 0, 0, 1, 1, South, South, West, South, 11, 7, 4, 16, True, True, True, True, East
4, 11, 7, 3, 5, 7, 7, 11, 14, 6, 0, 0, 1, 1, South, West, West, South, 11, 5, 3, 15, True, True, True, True, East
5, 11, 6, 3, 4, 7, 7, 11, 14, 6, 0, 1, 1, 1, West, West, West, North, 9, 5, 2, 13, True, True, True, True, East
6, 11, 5, 3, 5, 7, 8, 11, 14, 7, 0, 1, 1, 1, West, East, East, North, 9, 5, 2, 12, True, True, True, True, East
6, 10, 5, 3, 5, 7, 8, 11, 14, 7, 1, 1, 1, 0, West, East, East, East, 8, 4, 3, 12, True, True, True, True, South
6, 9, 5, 4, 4, 7, 9, 11, 15, 7, 1, 1, 1, 1, North, West, East, East, 6, 4, 5, 11, True, True, True, True, South
5, 9, 5, 3, 5, 7, 10, 11, 15, 7, 1, 1, 1, 1, South, East, East, East, 6, 2, 7, 13, True, True, True, True, West
4, 9, 6, 3, 6, 7, 9, 11, 16, 7, 0, 1, 1, 1, East, East, West, East, 8, 4, 7, 14, True, True, True, True, West
4, 8, 7, 3, 6, 8, 8, 11, 16, 7, 1, 1, 1, 1, East, North, West, West, 8, 2, 7, 12, True, True, True, True, South
4, 7, 7, 4, 5, 8, 8, 11, 15, 7, 1, 0, 1, 1, North, West, West, North, 6, 2, 8, 12, True, True, True, True, South
5, 7, 7, 3, 6, 8, 8, 11, 15, 8, 1, 0, 1, 1, South, East, West, East, 6, 2, 7, 12, True, True, True, True, East
5, 8, 6, 3, 6, 7, 7, 11, 16, 8, 1, 1, 1, 1, West, South, West, North, 6, 2, 5, 12, True, True, True, True, North
6, 8, 5, 3, 5, 7, 7, 11, 16, 9, 1, 1, 1, 1, West, West, West, East, 6, 2, 4, 12, True, True, True, True, East
6, 7, 4, 3, 5, 8, 6, 11, 17, 9, 1, 0, 1, 1, West, North, West, East, 6, 2, 4, 14, True, True, True, True, South
5, 7, 5, 3, 5, 9, 6, 10, 18, 9, 1, 0, 1, 1, East, North, South, North, 4, 2, 4, 16, True, True, True, True, West
5, 8, 4, 3, 6, 9, 6, 11, 18, 10, 1, 1, 1, 1, West, East, North, North, 6, 2, 4, 15, True, True, True, True, North
6, 8, 3, 3, 7, 9, 5, 11, 18, 10, 1, 1, 1, 1, West, East, West, South, 8, 2, 4, 13, True, True, True, True, East
6, 9, 4, 3, 7, 8, 5, 10, 18, 9, 1, 1, 1, 1, East, South, South, West, 8, 2, 2, 11, True, True, True, True, North
7, 9, 3, 3, 7, 8, 5, 9, 17, 9, 0, 1, 1, 1, West, South, South, West, 10, 1, 2, 10, True, True, True, True, East
7, 8, 2, 3, 3, 1, 5, 8, 17, 9, 1, 1, 1, 1, West, Stop, South, South, 10, 1000, 2, 10, True, False, True, True, South
6, 8, 2, 3, 3, 1, 4, 8, 17, 8, 1, 1, 1, 1, West, Stop, West, North, 9, 1000, 2, 12, True, False, True, True, West
5, 8, 3, 3, 3, 1, 4, 7, 17, 9, 1, 1, 1, 1, East, Stop, South, South, 7, 1000, 2, 12, True, False, True, True, West
4, 8, 3, 4, 3, 1, 3, 7, 17, 8, 1, 1, 1, 1, North, Stop, West, East, 5, 1000, 2, 14, True, False, True, True, West
4, 7, 4, 4, 3, 1, 5, 1, 18, 8, 1, 0, 1, 1, East, Stop, Stop, South, 3, 1000, 1000, 14, True, False, False, True, South
3, 7, 3, 4, 3, 1, 5, 1, 18, 7, 1, 0, 1, 1, West, Stop, Stop, North, 3, 1000, 1000, 16, True, False, False, True, West
2, 7, 4, 4, 3, 1, 5, 1, 18, 8, 1, 0, 1, 1, East, Stop, Stop, North, 5, 1000, 1000, 17, True, False, False, True, West
1, 7, 5, 4, 3, 1, 5, 1, 18, 8, 1, 1, 0, 1, East, Stop, Stop, North, 7, 1000, 1000, 19, True, False, False, True, West
1, 6, 5, 5, 3, 1, 5, 1, 18, 9, 1, 1, 0, 0, North, Stop, Stop, West, 5, 1000, 1000, 19, True, False, False, True, South
1, 5, 4, 5, 3, 1, 5, 1, 17, 9, 1, 1, 0, 1, West, Stop, Stop, West, 3, 1000, 1000, 20, True, False, False, True, South
2, 5, 4, 4, 3, 1, 5, 1, 17, 9, 0, 1, 1, 1, South, Stop, Stop, East, 3, 1000, 1000, 20, True, False, False, True, East
3, 5, 4, 3, 3, 1, 5, 1, 18, 9, 0, 1, 1, 1, South, Stop, Stop, West, 3, 1000, 1000, 18, True, False, False, True, East
4, 5, 5, 3, 3, 1, 5, 1, 17, 9, 0, 1, 1, 1, East, Stop, Stop, West, 3, 1000, 1000, 16, True, False, False, True, East
4, 4, 5, 4, 3, 1, 5, 1, 16, 9, 1, 1, 1, 1, North, Stop, Stop, East, 1, 1000, 1000, 18, True, False, False, True, South
5, 4, 1, 1, 3, 1, 5, 1, 17, 9, 1, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 16, False, False, False, True, East
6, 4, 1, 1, 3, 1, 5, 1, 17, 8, 1, 1, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 16, False, False, False, True, East
7, 4, 1, 1, 3, 1, 5, 1, 17, 9, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 14, False, False, False, True, East
8, 4, 1, 1, 3, 1, 5, 1, 16, 9, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 12, False, False, False, True, East
9, 4, 1, 1, 3, 1, 5, 1, 15, 9, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 11, False, False, False, True, East
10, 4, 1, 1, 3, 1, 5, 1, 15, 9, 1, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 9, False, False, False, True, East
11, 4, 1, 1, 3, 1, 5, 1, 15, 8, 1, 1, 1, 0, Stop, Stop, Stop, East, 1000, 1000, 1000, 9, False, False, False, True, East
11, 5, 1, 1, 3, 1, 5, 1, 16, 8, 0, 1, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 9, False, False, False, True, North
12, 5, 1, 1, 3, 1, 5, 1, 17, 8, 0, 0, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 8, False, False, False, True, East
13, 5, 1, 1, 3, 1, 5, 1, 17, 8, 0, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 6, False, False, False, True, East
14, 5, 1, 1, 3, 1, 5, 1, 16, 8, 1, 1, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 6, False, False, False, True, East
14, 6, 1, 1, 3, 1, 5, 1, 17, 8, 1, 1, 0, 0, Stop, Stop, Stop, North, 1000, 1000, 1000, 6, False, False, False, True, North
14, 7, 1, 1, 3, 1, 5, 1, 17, 9, 1, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 4, False, False, False, True, North
15, 7, 1, 1, 3, 1, 5, 1, 17, 8, 1, 0, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 2, False, False, False, True, East
16, 7, 1, 1, 3, 1, 5, 1, 17, 7, 1, 0, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 2, False, False, False, True, East
17, 7, 1, 1, 3, 1, 5, 1, 17, 8, 1, 0, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 2, False, False, False, True, East
17, 8, 1, 1, 3, 1, 5, 1, 16, 8, 1, 1, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 2, False, False, False, True, North
17, 9, 1, 1, 3, 1, 5, 1, 16, 9, 0, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 2, False, False, False, True, North
16, 9, 1, 1, 3, 1, 5, 1, 16, 8, 0, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 1, False, False, False, True, West
1, 11, 6, 5, 6, 9, 8, 11, 14, 6, 0, 1, 0, 1, None, None, None, None, 11, 7, 7, 18, True, True, True, True, Stop
2, 11, 6, 5, 6, 10, 9, 11, 14, 6, 0, 0, 1, 1, Stop, North, East, South, 10, 5, 7, 18, True, True, True, True, East
3, 11, 5, 5, 6, 9, 10, 11, 14, 5, 0, 0, 1, 1, West, South, East, North, 8, 5, 7, 16, True, True, True, True, East
4, 11, 6, 5, 6, 9, 9, 11, 14, 6, 0, 0, 1, 1, East, South, West, North, 8, 4, 5, 14, True, True, True, True, East
5, 11, 7, 5, 6, 9, 10, 11, 14, 7, 0, 1, 1, 1, East, South, East, East, 8, 3, 5, 14, True, True, True, True, East
6, 11, 7, 4, 6, 10, 10, 10, 15, 7, 0, 1, 1, 1, South, North, South, East, 8, 1, 5, 13, True, True, True, True, East
6, 10, 8, 4, 3, 1, 11, 10, 15, 7, 1, 1, 1, 0, East, Stop, East, North, 8, 1000, 5, 11, True, False, True, True, South
6, 9, 8, 4, 3, 1, 11, 10, 15, 8, 1, 1, 1, 1, East, Stop, East, North, 7, 1000, 6, 9, True, False, True, True, South
7, 9, 9, 4, 3, 1, 11, 10, 15, 9, 0, 1, 1, 1, East, Stop, East, South, 7, 1000, 5, 9, True, False, True, True, East
8, 9, 9, 4, 3, 1, 10, 10, 15, 8, 0, 1, 1, 1, East, Stop, West, South, 6, 1000, 3, 9, True, False, True, True, East
9, 9, 10, 4, 3, 1, 10, 11, 15, 7, 0, 1, 1, 1, East, Stop, North, West, 6, 1000, 3, 7, True, False, True, True, East
10, 9, 11, 4, 3, 1, 10, 10, 14, 7, 1, 1, 1, 1, East, Stop, South, South, 6, 1000, 1, 7, True, False, True, True, East
11, 9, 11, 5, 3, 1, 10, 9, 14, 6, 1, 0, 1, 1, North, Stop, South, South, 4, 1000, 1, 7, True, False, True, True, East
11, 10, 10, 5, 3, 1, 10, 10, 14, 5, 1, 1, 1, 0, West, Stop, North, East, 6, 1000, 1, 9, True, False, True, True, North
10, 10, 10, 5, 3, 1, 5, 1, 15, 5, 1, 1, 0, 1, West, Stop, Stop, East, 5, 1000, 1000, 10, True, False, False, True, West
10, 9, 10, 4, 3, 1, 5, 1, 15, 5, 1, 1, 1, 1, South, Stop, Stop, East, 5, 1000, 1000, 10, True, False, False, True, South
10, 8, 10, 4, 3, 1, 5, 1, 16, 5, 1, 1, 1, 0, South, Stop, Stop, South, 4, 1000, 1000, 10, True, False, False, True, South
10, 7, 11, 4, 3, 1, 5, 1, 16, 4, 1, 1, 1, 0, East, Stop, Stop, North, 4, 1000, 1000, 8, True, False, False, True, South
10, 6, 10, 4, 3, 1, 5, 1, 16, 5, 1, 1, 1, 0, West, Stop, Stop, North, 2, 1000, 1000, 7, True, False, False, True, South
10, 5, 10, 3, 3, 1, 5, 1, 16, 5, 1, 1, 1, 1, South, Stop, Stop, East, 2, 1000, 1000, 7, True, False, False, True, South
10, 4, 9, 3, 3, 1, 5, 1, 17, 5, 1, 1, 1, 1, West, Stop, Stop, South, 2, 1000, 1000, 7, True, False, False, True, South
10, 3, 9, 4, 3, 1, 5, 1, 17, 4, 1, 0, 1, 1, North, Stop, Stop, South, 2, 1000, 1000, 8, True, False, False, True, South
9, 3, 9, 4, 3, 1, 5, 1, 17, 4, 1, 0, 1, 1, North, Stop, Stop, North, 1, 1000, 1000, 10, True, False, False, True, West
9, 4, 1, 1, 3, 1, 5, 1, 17, 5, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 8, False, False, False, True, North
10, 4, 1, 1, 3, 1, 5, 1, 16, 5, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 7, False, False, False, True, East
